text,label
"Bank transfer to account did not show up, please help?",9
How long does it take for money to transfer?,9
Where's the money I transferred into my account?,9
Why am I still waiting for a transfer?,9
Why is it taking so long to update my balance transfer?,9
I transferred some money but it hasn't arrived yet,9
I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?,9
I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.,9
Where is the transfer to my account that I made?,9
I've made a bank transfer but the money doesn't seem to be in my account.,9
I can't see a transfer to my account I made.,9
what amount of time does it take for a transfer to reflect and be available,9
"When is my balance going to update, I just transferred some money",9
When will the money from my bank transfer be available?,9
I transferred some money but the balance stayed the same.,9
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,9
I did a bank transfer and my balance isn't current.,9
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,9
I recently transferred money to my account when will it show up?,9
I transferred money but the balance hasn't changed.,9
"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok",9
Why is my transfer not showing,9
Why didn't the money I transferred into my account get added to my balance?,9
Help me find the transfer that I did.,9
"I recently transferred some cash, but the balance has not changed.",9
What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.,9
Can you see my new balance yet?,9
How long does it take for money to transfer as my balance hasn't been updated,9
How long do I have to wait for my bank transfer to appear in my account?,9
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,9
Are bank transfers immediate?,9
I transferred money to my account but it is not showing.,9
What happened to the transfer I did?,9
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,9
How long does it take for money to reach my account?,9
"I did a transfer to my account, but it hasn't shown up",9
My account isn't showing a transfer I made.,9
The funds I transferred are not in my account,9
How long do bank transfers usually take?,9
Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,9
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,9
Can you tell me why the transfer isn't showing up on my account?,9
Balance is not up to date.,9
my transfer isn't there,9
I made a bank transfer and the balance hasn't updated yet.,9
Why wasn't my bank balance updated?,9
How long do I have to wait until the transferred money shows up?,9
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,9
I can't see the transfer that I put in.,9
When will my transfer process?,9
"Is something wrong with my account, my balance didn't change after I transferred some money",9
"It has been a couple of hours but I do not see my balance updated, can you help?",9
What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.,9
Why is there a charge when I took out money?,4
Why have I been charged a fee for cash withdrawal?,4
I made a cash withdrawl and there is a charge.  What is this?,4
I am inquiring about why there was an extra fee charged when I used an ATM.,4
Why am I being charged extra when I withdrew money?,4
Why am I charged to get money from the ATM?,4
I saw I was charged extra for money I withdrew?,4
Is there an extra fee for using an ATM?,4
Why did they take more money out then I withdrawed?,4
I withdrew cash and was charged,4
why has a cash withdrawal charged me?,4
I was charged for getting cash.,4
"Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?",4
Why am I charged a fee for withdrawing cash?,4
Why was there a fee for my cash withdrawal?,4
I don't understand why I was charged extra for withdrawing money?,4
I made a transaction at an atm and was charged extra for it.,4
"I was charged extra when I made a cash withdraw, why?",4
Why was I charged for cash withdrawal?,4
Why was there a fee on my cash withdrawal?,4
Why was I charged for a cash withdrawal at the ATM?,4
Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,4
WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,4
Is the fee with my cash withdrawal a mistake?,4
Why did using an ATM cause me to have an extra fee charged?,4
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",4
Why was my account assessed a fee for an ATM transaction?,4
Why am I being charged for ATM fees?,4
Why have I been charged for pulling cash out of my own account?,4
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,4
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,4
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",4
Why was I charged an extra fee when using an ATM?,4
When I got cash I was charged an extra fee!  Explain!,4
"I am not supposed to be charged a cash withdrawal fee, but I was.",4
I have a question about fee for cash withdraw.,4
Could you explain your rules for ATM fees?,4
How do I avoid a fee to use an ATM?,4
How much can I withdrawal in one month without incurring fees?,4
Am I charged more for using the ATM?,4
"I just pulled money out of the ATM and was charged a fee, WHy?",4
Why was I charged for withdrawing cash?,4
"When I withdrew my money, why was there an extra charge?",4
I took out money and there is a fee.  Why?,4
Is there a cash withdrawal fee? Because I just got charged?,4
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",4
How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month.,4
"This is not right, I was told I could take out cash at the ATM for free?",4
How come I got to pay to get my money from the ATM?,4
"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?",4
"Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before",4
What's up with the fee for getting cash?,4
"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?",4
Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,4
"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?",4
I thought it was free to make a withdrawal. So how much does it cost now?,4
I just had a look at my statement. Why have I been changed for using the ATM?,4
Why are you charging me for ATM withdrawal? It has always been free before.,4
Is there a reason I was charged an extra fee for using the ATM?,4
There was an extra fee when I was at the ATM.  Why?,4
"I hate this ATM, it charged me an extra fee, Why did it charge?",4
Why is it I am charged an extra fee when I use the ATM?,4
What's up with the extra fee I got?,4
Tell me why there is a charge on my cash withdrawl.,4
Why was I charged for getting cash?,4
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,4
I should not have been charged a fee for cash withdrawal.,4
I got charged a fee that shouldn't be there from my cash,4
I was charged a fee for withdrawing cash.,4
"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?",4
"I got this stupid fee after taking cash out, why?",4
"I was charged for a cash withdrawal, why?",4
I got cash and was charged a fee that shouldn't be there!,4
Please help!  There was an extra fee when I got cash.,4
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,4
Can you tell me why I was charged to withdraw cash?,4
Why was I charged a fee when I withdrew money?,4
How come my cash withdrawal came with an unnecessary fee?!,4
A percentage fee was charged to my withdrawal.,4
Will I be charged for a cash withdrawal?,4
Explain the extra ATM fees.,4
"I just took some cash out of a cash machine in Heathrow airport because I wanted to buy some new sunglasses for my holiday but you've added a fee to the withdrawal, what is this?",4
The bank charged me fees for withdrawing cash!,4
Why am I charged a fee for getting cash?,4
I used an ATM and wanted to know why I was charged an extra fee.,4
Is there a fee for a cash withdrawal?,4
"I was charged a fee when withdrawing cash, can you explain why?",4
"I received a fee for obtaining cash, is this correct?",4
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,4
Why are you charging fees on cash withdrawals? I went to withdraw some money earlier today after buying groceries. There's a fee that wasn't there before.,4
Is there a charge for cash withdrawals? I always thought it was free.,4
Tell me why there is an extra charge when I used an ATM?,4
Why did you charge me extra for withdrawing money?,4
Is there always a charge when withdrawing money?,4
I have a fee for cash withdrawal,4
Make me understand why I am charged an extra fee when I use the ATM.,4
Why am I being charge a fee when using an ATM?,4
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,4
I didn't realize that there were any fees for withdrawing money from my account--this has never happened to me before.  What exactly are the fees?,4
Are there ATM fees?,4
"Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank!",4
"Is there a fee when I get cash from an ATM? Is there a limit I can take out? If there is a fee, what is it?",4
Why was there a fee when I pulled cash?,4
"The ATM charged me an extra fee, Why?",4
Why am I being charged for withdrawing cash but haven't in the past?,4
Why did I get a fee for getting cash?,4
I have been charged a fee for getting cash,4
Why did I get charged when getting cash?,4
I made a cash withdrawal and was charged a fee incorrectly can you help with this?,4
I got charged fees for withdrawing cash!,4
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,4
There was an unexpected fee for my cash withdrawal!,4
There was an extra fee on my account when I got cash.,4
"While getting cash, I was charged a fee.",4
Why did I get charged for a withdrawal?,4
How come I got charged extra for withdrawing cash?,4
Why am I being charged for getting cash?,4
Why do I see extra charges for withdrawing my money?,4
Anytime I've made an ATM withdrawal before it has always been free. I now say that I have been charged for my most recent ATM withdrawal. What's going on here?,4
What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free.,4
I saw a fee on my receipt from withdrawing money while shopping earlier.  Is there supposed to be a fee for this type of transaction?,4
Why was I charged an extra fee from the ATM?,4
"extra fees on a cash withdrawal, not cool.",4
Why am I being charged certain fees? I noticed a fee after I withdrew some money for groceries earlier today.,4
Have you started charging for cash withdrawals? I always thought it was free until I noticed this fee. How much is the fee?,4
Can you tell me why I was charged extra when I withdrew money?,4
"It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!",4
I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?,4
Why was I charged when taking out money?,4
is there a charge on withdrawals?,4
Are there charges for cash withdrawals?,4
Do I get charged for withdrawals?,4
I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?,4
Why did I get charged for withdrawing cash?,4
When did you start charging to make a withdrawal? How much is it now? I always thought it was free.,4
What was the extra charge for withdrawing money?,4
I was charged a fee with my cash withdrawal that I shouldn't have been charged.,4
Why is there a fee for cash withdrawal?,4
Why did using an ATM cause me to be charged an additional fee?,4
Why did I get a fee from the ATM?,4
to cash withdrawals charge me?,4
Why was I charged a fee on a cash withdrawal?,4
i withdraw cash from the ATM and was charged a fee,4
"Why did I get charged a fee, I thought it was free?",4
"I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?",4
I withdrew cash and was charged. Why?,4
Why do I have a charge for an ATM withdrawal? I thought these were free?,4
I got a strange fee when I used the ATM.,4
I used my card the other day to get cash from an ATM and was charged an extra fee. I don't understand why I am being charged a fee all of a sudden. I thought it was free to withdraw from an ATM?,4
Why was there a fee with my cash withdrawal?,4
what is this extra charge for a withdrawal?,4
Is there a charge for getting cash?,4
"Hello, I have noticed a problem on my recent withdrawal at the banks atm machine.  I made a transaction and upon receiving my funds from the machine, a fee was assessed to my withdrawal.  Are these types of transactions free of charge?",4
I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud?,4
Why did you charge me for taking out cash?,4
"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",4
Why am i being charged for withdrawing cash funds?,4
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,4
What is the extra fee I was charged when using an ATM?,4
Why am I charged whenever I withdraw cash?,4
Why did you charge me extra when I withdrew cash?,4
I used an ATM and there was an extra charge.,4
"that fee should not be there, you charged my cash for an unnecessary thing.",4
Why was there an extra charge with the withdrawal of my money?,4
Why did you charge a fee when I withdrew from an ATM?,4
"Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!",4
Why am I being charged to withdrawal money?,4
Why was I charged a fee for my withdrawal?,4
Why did withdrawing money cost me extra?,4
Why was I charged a fee for withdrawing money off my card?,4
What is the fee for a cash withdrawal?,4
"I withdrew money and got a fee, please explain",4
I used my card to get cash then I was charged a fee that I shouldn't have been charged.,4
I noticed a different charge while I was taking my money out.,4
Why was I charged a fee for withdrawing money?,4
Do cash withdrawals cost anything?,4
Why is there a fee for getting cash?,4
"I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?",3
I didn't get all the cash I requested for at the ATM,3
How come the ATM gave me less cash than what I asked for?,3
Why did I not get my cash back after I withdrew?,3
I got less cash than the one I specified in the ATM,3
The amount of cash I received was incorrect,3
I'm at an ATM and withdrew 30 pounds and was only given 10. What should I do?,3
The ATM gave me the wrong amount of cash today when I went to withdraw. The app says it was more.,3
The amount of cash I received was different than what I requested.,3
"Hi. I just withdrew cash from an ATM and received the wrong amount. However, my app shows the correct amount I withdrew. How do I get the rest of the cash?",3
"The wrong amount of cash came out of the ATM today when I went to withdraw. When I looked at the app, it was showing it was much more.",3
I did not get as much cash as I requested at the ATM.,3
"How can I request cash back? The ATM just gave me the wrong amount, the app shows the amount that I've been actually charged though...",3
Where is the money I pushed it's on my mobile app as being withdrawn.,3
Why did I not get all the cash I asked for?,3
My cash withdrawal was partly declined,3
Why did I only get $20 when I tried to get $100,3
I have withdrawn cash from ATM but i received the wrong amount. I want cash back as in app its showing actual amount which i got. Please help me in this.,3
"I went to withdraw some cash earlier today, but seems the ATM gave me the wrong amount of cash! The amount showing up in the app is a lot more",3
I tried to get $100 but I just got $20,3
I have not received the amount of cash i was supposed to.,3
I asked for $100 cash but only got $20?,3
Where is the money that I asked for? I asked for more than I got!,3
I withdrew money but the full amount wasn't dispensed.,3
Something went wrong with my withdrawal. The amount of money isn't right.,3
I have got out the wrong amount from an ATM. Please tell me the process to get the cash back as in app its showing the amount i have been actually received.,3
I asked for 100 but only got 20.,3
I didn't receive the right amount of cash back,3
The ATM gave me less cash than I requested,3
"I didn't get as much cash as I asked for from the ATM, why?",3
What do I do if the ATM didn't give me the correct amount I withdrew? I pulled out 30 pounds and the ATM gave me 10 pounds.,3
"I tried to take out cash but the amount isn't right, so what do I do?",3
I didn't receive all the cash I asked for,3
I just got $20 when I tried to get $100,3
The right amount of cash was not sent to me.,3
The ATM didn't give me the the withdraw amount requested.,3
Why did I get less money than I asked for?,3
I didn't get the right amount at the ATM.,3
did not receive correct cash upon withdrawal,3
Will declined funds I tried to withdraw be returned to me?,3
I payed with a card and was charged an extra fee,0
I was charged a fee after using my card and I shouldn't have been.,0
Is there a reason I was charged a fee for using my card as payment? I've never had an extra fee before.,0
"I show another charge on my card from when I used it, why?",0
"Why do I get charged additional fees on some payments, but not others?",0
I used my card for a purchase and was charged a fee,0
Why was I charged for card payment?,0
There is an unauthorized fee.,0
I would appreciate that someone let me know when there is an extra charge for payments. I was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before.,0
Why was I charged an extra fee when paying with my card?,0
Why did I have to pay extra because I paid with card?,0
Why are there fees for card usage?,0
im not sure what this charge is for,0
What is the fee charged with this card payment?,0
When would my card be charged an extra fee for a transaction?,0
Why did I have to pay more when I do it with my card?,0
I made a card payment and a fee is showing up?,0
I have been charged a fee for paying with card,0
What is the fee on my card payment?,0
Why would I be charged a fee for card payment?,0
Will I always be charged a fee for using my card?,0
"Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?",0
Paying in card resulted in a fee,0
I paid with card and I think there was a fee applied.,0
So what items  actually come  with  extra  fees,0
How do I avoid getting charged a fee on my card?,0
Is there a fee when you pay with your card?,0
I have been charged with a fee for paying with my card.,0
For the first time I got a fee on my account. How do I know when you charge these fees?,0
Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.,0
Is using my card free?,0
Why was I charged an extra fee when using a card?,0
What fees apply when using a card?,0
Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?,0
Why was I charged a fee when I paid with card?,0
There is a fee on my account. Why?,0
Why do you charge fees on card payments?,0
I was charged a fee for a card payment. Why?,0
Why was a charged a fee for using the card?,0
They charged me for paying with my card.,0
"I completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed, but the funds are still not available. What is the problem?",8
My money transfer has not arrived.,8
I am still waiting for a transaction to be completed,8
I made a money transaction but the recipient can't see it,8
I tried to send someone money but they haven't received it.,8
How long does it take for a transfer to get to a recipient?,8
How can the recipient see my money transaction?,8
I transferred money but the recipient says it has not arrived. Why would this be?,8
The transfer I did hasn't arrived,8
how long do money transfers take?,8
I transferred some money and it didint arrive,8
Where is the transfer I started?,8
transaction failed?,8
"I just finished sending money, but it's not logging on the recipient side.",8
I completed a money transaction but the recipient hasn't received it,8
The receipient doesn't see my money transfer.,8
"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?",8
I need to find out why my transfer didn't get there.,8
"I've just moved address from a place in Durham to a place in Walton-On-The-Naze.  I have a new landlord at my new house and they haven't got my payment but I know I sent it on time, can you check they got it please?",8
I sent money.  They haven't received it.,8
"Hey, I need some help figuring out way my transfer is not complete yet. My Landlord hasn't got the money yet.She should have received it by now.",8
"The day before yesterday, I performed a transfer which was within this country. It still hasn't gone through. Can you check on that? The account number is definitely correct, as I've checked and double checked.",8
"I'm having a problem with a money transfer.  I sent some money to a friend a couple of hours ago, and they haven't received it yet.  Why hasn't it gotten to them? How long do transfers need to go through?",8
I transferred some money but the receiver can't pick it up for some reason.,8
Where is the transaction I made to a friend?,8
My friend still hasn't gotten a transaction I made.,8
Im waiting for my transaction to go through.,8
I made a transaction and it is taking a very long time to go through.,8
Is there a reason why my transaction is taking so long?,8
How long will it take for my transaction to be completed?,8
I sent some money and the receiver can't access it.,8
I sent my friend some money a few hours ago but she has not received it yet. She really needs it. How long does this take?,8
The person I sent money to hasn't gotten it yet!,8
When will my funds transfer?,8
"How long does it take for transfers to finish?  I sent funds to my pal, and she says that she has not gotten anything.",8
"How long do transfers need to come through? I sent some money to a friend, she needs it urgently, but seems it's still not there yet after a couple hours.",8
How long until my friend receives my transaction?,8
Why hasn't my recipient received their money?,8
I am still awaiting the completion of the transaction.,8
I transferred some money but the recipient is having trouble withdrawing.,8
I tried making an update to my balance using cheque just yesterday but it doesn't appear to have worked. Should this not be a faster process? I need you to please check over my account because something has went wrong.,2
How come I don't see my deposit in my account yet?,2
Is there a reason why my account isn't updating because I used a check to  balance my account?,2
"I don't know why the deposit I made a week ago still hasn't showed up, I really need the money now.",2
I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money,2
Where is my cash deposit?,2
How can I get the cash deposit to show up on my account?,2
When will I see the cash I deposited this morning as available?,2
cash from this morning has not deposited,2
Where is the cash from my cheque I recently deposited?,2
Cash deposit to my account but it has not appeared.,2
"When I deposit cheques and cash, my balance does not update.",2
I made a deposit this morning but it is still pending?,2
cash deposit to my account has shown a red flag.,2
I have paid money into my account but it doesn't show.,2
The balance on my account wasn't updated after I made a depost.,2
Are cheques accepted to my account? Mine didn't seem to work.,2
I deposited a check but my balance is still the same.,2
IM still waiting for my account to update from a cash deposit?,2
"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?",2
Where is my deposit?,2
My bank statement doesn't show the cash deposit I made recently.,2
My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?,2
Why didn't my balance update after my cash or checque deposit?,2
Why is the cash deposit not showing up in my account?,2
I made a deposit of cash and check that has not been added to my balance.,2
Why hasn't my balance increased after depositing a check?,2
Why does my account not accept cash deposits?,2
What happened to the cash that I tried to deposit into my account? It's gone!,2
"I had a cheque deposited, but I still haven't seen the cash.",2
"A cheque deposit hasn't posted to my account, when will my balance update?",2
I submitted a cash deposit to my account but it hasn't posted yet.,2
I sent a cheque  a few days ago and nothing has happened to my account yet. Can you please check on this for me?,2
Has the check I deposited cleared to I can get the cash?,2
How long does it take to process cheque deposits?,2
How come my cash deposit is not showing up. This can't be right. There must be some mistake. Where did my cash go. You better not have lost it as I need this money asap.,2
I deposited cash this morning and I am still waiting,2
Balance hasn't been updated following a cheque or cash deposit,2
I tired to deposit some cash into my account but it's not there,2
"I sent you a cheque couple days ago, nothing happened to my account yet! This is unacceptable, where is my money??",2
Help me.  There is a Direct Debit that I didn't make.,1
There is a direct debit that's not mine.,1
I have a strange direct debit in my statement,1
I don't understand where this debit came from and want it removed.,1
what is this charge on my account,1
"im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please.",1
someone stole my money,1
There's a Direct Debit payment in my account that I didn't make,1
There's a debit on my account that I didn't do.,1
I may have a fraud charge on my debit statement.,1
Why is there a direct debit payment on my app that is not from me?,1
Weird charges are appearing in my debit account.,1
"Even though it's late, I wanted to see about disputing a charge. I was just looking through my transactions over the past couple of months and noticed a pretty large amount that was not completed by me. Is this possibly something I can still do.",1
"There was a transaction from two weeks ago from a business that I don't know. I'm fairly certain it wasn't me who made it, but is it an option to trace it to confirm?",1
What is this direct debit I am seeing?,1
There is a Direct Debit that I don't recognize.,1
Unknown direct deposit,1
There is a suspicious direct debit payment.,1
There is a transaction from my account that I don't recognize can you trace back the information so I can make sure it's something I did or not?,1
"A couple weeks ago some money was deducted from my account by some seller that I don't remember. I'm pretty sure I didn't do that, but is it possible to trace back who that is just to make sure?",1
I found a charge for a direct debit that was not made by me.,1
"I am seeing a weird payment showing up that I know I did not make, how can I get it cancelled?",1
This Direct Debit payment may not be right.,1
why does the app show a direct debit payment that I did not authorize,1
Can I dispute a payment even if I notice it several weeks after it was made?,1
It seems there is an incorrect listing of a direct debit payment on my app that I did not make,1
I don't think I made this charge on my debit statement.,1
I have a direct debit charge that I do not recognize,1
I didn't make this direct debit transaction,1
There's a direct debit on my account that I didn't authorize,1
I understand that this is extremely late. After going over my transactions for the last couple of months I noticed a large charge that I'm sure I did not make. Is there anyway I can still dispute this?,1
I don't recognize a debit payment that was made and would like to find out about the payment.,1
I am concerned about the security in my account and would like to make a dispute.,1
Why is there a direct debit I didn't make showing in the app?,1
There is a direct debit I do not recognise in my statement,1
"I have a direct debit transaction I have not set up, but would like to .",1
Someone has taken my money and I don't know who,1
I was charged on my account that shouldn't be there.,1
There's a direct debit I wish to dispute,1
Why was my account deducted from a seller when I didn't approve of it?,1
Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.,6
My withdrawal was cancelled.,6
This is very frustrating. I can't get my card to work on any ATM I try and I've tried 3 of them so far. What's going on? Can you please fix this issue immediately?,6
The ATM did not allow me to withdraw,6
Why was my ATM transaction cancelled?,6
The ATM keeps declining my card. I tried at a couple different ATMs. Can you tell me if there's a problem with my account?,6
I was at the ATM trying to made a withdraw and I was declined.,6
The ATM didn't let me get any cash,6
I want to know why I have been unable to withdrawn funds.,6
"I need your help to check my account, please! My card keeps being declined at the ATM, and I've already tried two different ones!",6
"Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me.",6
"Hi, I was trying to use my card but it was declining by ATM. I have cross checked with two different ATMs but i was facing the same issue. Could you please check my account.",6
I tried to make a cash withdrawal and it was declined. Why did this happen?,6
I can't get money out of the ATM,6
The ATM is declining my card. I tried at two different ATMs. Can you tell me if there's anything wrong with my account?,6
The withdrawal was declined I am unsure as to why this happened?,6
I was declined when I tried to get cash.,6
Why was I declined at the ATM today when I was trying to make a withdraw?,6
What are some reasons that would cause ATM machines to decline my card? It has happened to me multiple times!,6
Why did the ATM machine fail to give me a cash withdrawal?,6
My ATM transaction was unsuccessful.,6
I attempted to get cash but was declined.,6
I tried to withdraw money but I was declined!,6
How come I can't take money out of the ATM?,6
The ATM keeps declining my card. I tried at two different ATMs. Can you tell me if there's an issue with my account?,6
Why was my cash withdrawal declined?,6
Why could I not get cash?,6
why couldn't I get cash in the ATM?,6
Why can't I get cash?,6
Why didn't the ATM give me my money?,6
i tried to withdraw money from an atm and i was declined on front of my friends. Why did this happen?,6
The ATM isn't giving out any money.,6
Why was I declined getting cash?,6
I couldn't get cash at the atm,6
"Oh my goodness, my card has been declined twice at ATM! I tried two different ATM, but each one declined my card! Can you tell me what's going on with my account?",6
Why could I not choose cash at the ATM?,6
My cash withdrawl was declined why?,6
Is there a reason that the ATM declined my transaction?,6
The cash I tried to draw from the ATM was not approved.,6
atm would not give me cash,6
I got double charged for a payment so how do I fix that?,5
"I've just come back from an eating holiday in the USA and Canada and have SO many pending and duplicated transactions on my account.  I think there is something wrong, can you look in to it please?",5
Why am I being charged twice fro a restaurant?,5
I would like to know why I was charged twice for my purchase.,5
I didn't buy this twice,5
Why was I chaged twice for the same thing?,5
Why is there more then one charge on my card I only paid for one not twice how can I fix this?,5
I have a duplicate payment showing up on the app. How do I stop myself being charged for the thing twice?,5
Why would I be charged more than once for the same transaction?,5
I was wondering how I could have two charges for the same item happen more than once in a 7 day period. Is there anyway I could get this corrected asap.,5
Can you please check if I was charged twice?,5
I have been charged twice,5
It appears that I am being double charged for some items that I have purchased this past week.  Please review and correct.,5
It looks like this week I was double charged for a couple things. Is there any way that you can look into this for me and return the double charged items back to my card?,5
I noticed after looking over my transactions that I have been charged twice from an earlier restaurant visit this week. Is it possible that one of these can be removed so I get the money back for the one that is not accurate?,5
I think something may have happened that caused a charge to show up twice.,5
Why is there a transaction that shows multiple times?,5
I see what looks like duplicate charges on account.,5
Why was I charged multiple times for the same thing?,5
I had a duplicate card and got charged twice. How do I resolve this?,5
Hello. I checked my transactions and saw I was double charged on my card for a restaurant visit. I would like to get my money back.,5
Why am I being charged twice?,5
Transactions on my card look really weird. I've been charged twice for a couple things this week! Please check this and return the double charged ones.,5
Please check payments on my card. There is a duplicate and I only bought it once.,5
"More than one time this week, I have been charged more than once for the same transaction. Please correct the issue and refund the duplicate charges.",5
A transaction is repeated several times on my account.,5
I've been charged more than once for the same transaction,5
My card has been charged two separate times for a single transaction.,5
Can you explain why there is a payment showing twice?,5
Why have I been charged twice for the same transaction?,5
I see that I have been charged multiple times for the same transaction.,5
I was double charged,5
I have multiple charges on the same transaction.,5
"Looks like my card payment was duplicated. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",5
I have a transaction that shows several times,5
I recently got charged twice from a restaurant that I was at this week and I would like for one of those payments to be removed from my account.,5
There is more than one of the same transaction on my account.,5
I have a duplicate payment showing,5
I made a payment that got charged twice instead of once.,5
What are my remedies if I think I was charged twice for the same expense?,5
"When I made a transfer, there was a fee.  Why?",7
I was charged a fee for my transfer.,7
Is there a reason I was charged a fee to transfer?,7
Why was a charged just for transferring?,7
I had to pay in order to do a transfer,7
What is the transfer fee charge?,7
Why was I charged extra for transferring money?,7
im not paying this transfer fee,7
I am being charged a transfer fee aren't they free?,7
What is the maximum I can transfer before I incur fees?,7
I got 2 transfer fees and I thought transfers were free.,7
Why am I being charged a fee for transferring money?,7
Do charge fees for transfers?,7
"I recently got a new place while I'm staying abroad and have been using this account to manage payments, but suddenly I am seeing fees increase. Where are these additional fees coming from?",7
"Hi,  Please help me, as i have transferred some amount but receiver did not get the same amount. He received a bit less. Due to this again i need to transfer the difference.   I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",7
"Why did I get charged for something I bought online? Even though it was international, I thought it would be covered.",7
Why were there additional charges when transferring?,7
I was charged more when I transferred!,7
Is there a transfer fee?,7
I'm not sure why I was charged an extra fee for transferring funds.,7
"I thought transfers were free, why was I charged a fee?",7
"My receipt shows an extra charge on my transfer, why is this?",7
"I was charged a fee when making this transfer, and I don't think I should have been!",7
